"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZR2.00531MTL147","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00537MTL034","MTL","metal","999",1400,1700,"Arms & Armour","Hilted weapons: daggers. Parts and blades",NULL,NULL,NULL,"discard"
"NZR2.00548MTL021","MTL","metal","999",1800,1937,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00548MTL022","MTL","metal","999",NULL,NULL,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00548MTL023","MTL","metal","999",1550,1625,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00553MTL020","MTL","metal","999",1675,1937,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00561MTL027","MTL","metal","999",1600,1700,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00564MTL036","MTL","metal","999",1750,1800,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00565MTL091","MTL","metal","999",1500,1825,"Buildings & Structures","Fastenings for wood: nail (iron)",NULL,NULL,NULL,"discard"
"NZR2.00571MTL028","MTL","metal","999",1900,2000,"Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"discard"
"NZR2.00571MTL206","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00571MTL209","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00571MTL212","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00572MTL026","MTL","metal","999",1800,1937,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00574MTL037","MTL","metal","999",1450,1550,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00574MTL038","MTL","metal","999",1675,1900,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00574MTL039","MTL","metal","999",1700,1800,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00576MTL036","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00578MTL005","MTL","metal","999",1500,1900,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00599MTL628","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00813MTL004","MTL","metal","999",1500,1575,"Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"discard"
"NZR2.00850MTL017","MTL","metal","999",1550,1850,"Arms & Armour","Ammunition: handgun shot",NULL,NULL,NULL,"discard"
"NZR2.01010MTL098","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01010MTL099","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01010MTL100","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01010MTL101","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01010MTL102","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01010MTL103","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01012MTL005","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01012MTL018","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01018MTL046","MTL","metal","999",1500,1937,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.01021MTL079","MTL","metal","999",NULL,NULL,"Not classified",NULL,NULL,NULL,NULL,"discard"
"NZR2.00422MTL026","MTL","metal: aluminium","999",1917,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00508MTL003","MTL","metal: aluminium","999",1930,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00511MTL053","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00511MTL130","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00512MTL115","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00512MTL117","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00512MTL122","MTL","metal: aluminium","999",1900,1937,"Communication & Exchange","Communication: writing, graphite",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00513MTL183","MTL","metal: aluminium","999",1950,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00513MTL184","MTL","metal: aluminium","999",1950,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL060","MTL","metal: aluminium","999",1917,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL198","MTL","metal: aluminium","999",1950,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL280","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL281","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL282","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00514MTL283","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00515MTL283","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00516MTL088","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00516MTL256","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00516MTL257","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00517MTL061","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL028","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL198","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL307","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL326","MTL","metal: aluminium","999",1900,2008,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL343","MTL","metal: aluminium","999",1900,1937,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL355","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00518MTL356","MTL","metal: aluminium","999",1900,2000,"Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00519MTL169","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00519MTL272","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00519MTL421","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00520MTL134","MTL","metal: aluminium","999",1916,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00520MTL135","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, food general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00520MTL397","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00520MTL398","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00520MTL435","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL033","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL118","MTL","metal: aluminium","999",1917,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL188","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL248","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL249","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL252","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL284","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL285","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00521MTL290","MTL","metal: aluminium","999",1900,2000,"Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00522MTL129","MTL","metal: aluminium","999",1930,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00522MTL373","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00523MTL146","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00523MTL336","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00524MTL229","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00525MTL212","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00525MTL322","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00525MTL323","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00525MTL357","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00525MTL358","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00526MTL451","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00526MTL452","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00527MTL115","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00527MTL236","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00527MTL237","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00527MTL238","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00529MTL043","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00529MTL143","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00530MTL152","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Food preparation and consumption: various parts of kitchenware",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00530MTL513","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00530MTL514","MTL","metal: aluminium","999",1916,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00530MTL515","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00536MTL085","MTL","metal: aluminium","999",1920,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00537MTL049","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00537MTL050","MTL","metal: aluminium","999",1930,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00538MTL040","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00539MTL014","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00540MTL076","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00541MTL028","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00554MTL093","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00559MTL104","MTL","metal: aluminium","999",1925,1950,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00559MTL105","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00560MTL026","MTL","metal: aluminium","999",1900,1937,"Interiors & Accessories","Hook",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00563MTL066","MTL","metal: aluminium","999",1900,1937,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00571MTL200","MTL","metal: aluminium","999",1900,1937,"Communication & Exchange","Communication: typographical work, name plate (aluminium)",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00571MTL201","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00575MTL014","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00575MTL166","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00576MTL028","MTL","metal: aluminium","999",1930,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00579MTL026","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00579MTL059","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00580MTL016","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00580MTL084","MTL","metal: aluminium","999",1900,1937,"Interiors & Accessories","Hinge (brass)",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00587MTL007","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00597MTL168","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00597MTL216","MTL","metal: aluminium","999",1900,1937,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00597MTL221","MTL","metal: aluminium","999",1900,1937,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL323","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL324","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL350","MTL","metal: aluminium","999",1900,1937,"Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL497","MTL","metal: aluminium","999",1917,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL594","MTL","metal: aluminium","999",1900,1937,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL611","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL632","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL661","MTL","metal: aluminium","999",1900,1937,"Communication & Exchange","Exchange, product origin indication. Tag and seal",NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL860","MTL","metal: aluminium","999",1975,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL908","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.00599MTL920","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01001MTL032","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01001MTL067","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01002MTL059","MTL","metal: aluminium","999",1975,2008,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01004MTL015","MTL","metal: aluminium","999",1920,1937,"Personal Artefacts & Clothing","Medical care: medicament",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01004MTL018","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01006MTL067","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01006MTL146","MTL","metal: aluminium","999",1950,2000,"Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01006MTL147","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01008MTL036","MTL","metal: aluminium","999",1900,2000,"Not classified",NULL,NULL,NULL,NULL,"metal: aluminium"
"NZR2.01009MTL013","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01010MTL030","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
"NZR2.01012MTL009","MTL","metal: aluminium","999",1900,1937,"Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: aluminium"
