"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZD1.00507MTL076","MTL","metal: lead","777","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL078","MTL","metal: lead","777","1815","1937","Communication & Exchange","Exchange, financial: taxes. Token and seal","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL079","MTL","metal: lead","777","1325","1425","Communication & Exchange","Exchange, financial: pseudo monetary. Payment token","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL080","MTL","metal: lead","777","1600","1800","Science & Technology","Measuring: weight","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL082","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL085","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL086","MTL","metal: lead","777","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL087","MTL","metal: lead","777","1350","1450","Communication & Exchange","Exchange, product quality guarantee: Belgium textile","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL088","MTL","metal: lead","777","1300","1500","Science & Technology","Measuring: weight","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL112","MTL","metal: lead","777","1500","1900","Craft & Industry","Materials of metal working","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL122","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00507MTL200","MTL","metal: lead","777","1500","1900","Craft & Industry","Materials of metal working","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00508MTL007","MTL","metal: lead","777","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00509MTL016","MTL","metal: lead","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00509MTL017","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00509MTL029","MTL","metal: lead","777","1400","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00509MTL030","MTL","metal: lead","777","1500","2000","Not classified",NULL,"-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00510MTL019","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00510MTL020","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00510MTL026","MTL","metal: lead","777","1900","2005","Does not belong to River-context",NULL,"-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00513MTL014","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00513MTL015","MTL","metal: lead","777","1500","1900","Craft & Industry","Tools, food production: fishing and hunting","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00513MTL016","MTL","metal: lead","777","1650","1750","Communication & Exchange","Exchange, product origin indication. Tag and seal","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00516MTL008","MTL","metal: lead","777","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL016","MTL","metal: lead","777","1500","1900","Not classified",NULL,"-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL017","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL030","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL032","MTL","metal: lead","777","1500","1900","Not classified",NULL,"-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL054","MTL","metal: lead","777","1350","1450","Communication & Exchange","Exchange, product quality guarantee: Belgium textile","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00517MTL056","MTL","metal: lead","777","1400","1500","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-12.40","-12.85","-12.6250000000000000","metal: lead"
"NZD1.00518MTL012","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-12.40","-13.88","-13.1400000000000000","metal: lead"
"NZD1.00519MTL026","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-10.43","-11.40","-10.9150000000000000","metal: lead"
"NZD1.00519MTL028","MTL","metal: lead","777","1500","1900","Not classified",NULL,"-10.43","-11.40","-10.9150000000000000","metal: lead"
"NZD1.00519MTL039","MTL","metal: lead","777","1650","1750","Communication & Exchange","Exchange, product quality guarantee: English textile","-10.43","-11.40","-10.9150000000000000","metal: lead"
"NZD1.00519MTL040","MTL","metal: lead","777","1700","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-10.43","-11.40","-10.9150000000000000","metal: lead"
"NZD1.00529MTL028","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00529MTL029","MTL","metal: lead","777","1350","1500","Personal Artefacts & Clothing","Belt clasps and mounts","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00532MTL007","MTL","metal: lead","888","1650","1750","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.90","-12.4000000000000000","metal: lead"
"NZD1.00532MTL008","MTL","metal: lead","888","1550","1850","Arms & Armour","Ammunition: handgun shot","-11.90","-12.90","-12.4000000000000000","metal: lead"
"NZD1.00532MTL016","MTL","metal: lead","888","1700","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.90","-12.4000000000000000","metal: lead"
"NZD1.00533MTL015","MTL","metal: lead","777","1600","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00533MTL016","MTL","metal: lead","777","1500","1900","Not classified",NULL,"-11.90","-12.25","-12.0750000000000000","metal: lead"
"NZD1.00412MTL090","MTL","metal: tin","777","1400","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-7.15","-9.07","-8.1100000000000000","metal: tin"
"NZD1.00578MTL006","MTL","metal: lead","777","1800","1937","Communication & Exchange","Exchange, product origin indication. Tag and seal","-15.17","-16.18","-15.6750000000000000","metal: lead"
"NZD1.00578MTL029","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-15.17","-16.18","-15.6750000000000000","metal: lead"
"NZD1.00578MTL030","MTL","metal: lead","777","1750","1800","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-15.17","-16.18","-15.6750000000000000","metal: lead"
"NZD1.00585MTL012","MTL","metal: lead","777","1500","1700","Not classified",NULL,"-17.32","-18.30","-17.8100000000000000","metal: lead"
"NZD1.00585MTL021","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-17.32","-18.30","-17.8100000000000000","metal: lead"
"NZD1.00585MTL022","MTL","metal: lead","777","1600","1900","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-17.32","-18.30","-17.8100000000000000","metal: lead"
"NZD1.00585MTL037","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-17.32","-18.30","-17.8100000000000000","metal: lead"
"NZD1.00585MTL038","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-17.32","-18.30","-17.8100000000000000","metal: lead"
"NZD1.00589MTL024","MTL","metal: lead","777","1800","1900","Games & Recreation","Toys: miniature arms & armour","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL025","MTL","metal: lead","777","1400","1550","Communication & Exchange","Exchange, product quality guarantee: cloth seal, unknown provenance","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL026","MTL","metal: lead","777","1400","1600","Craft & Industry","Tools, textile production: spinning","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL027","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL029","MTL","metal: lead","777","1500","1900","Buildings & Structures","Windows","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL030","MTL","metal: lead","777","1550","1800","Science & Technology","Measuring: weight","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL031","MTL","metal: lead","777","1500","1800","Not classified",NULL,"-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL066","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL067","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL068","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00589MTL069","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00595MTL005","MTL","metal: lead","777","1500","2000","Not classified",NULL,"-18.63","-19.63","-19.1300000000000000","metal: lead"
"NZD1.00600MTL011","MTL","metal: lead","777","1600","1700","Communication & Exchange","Exchange, product quality guarantee: Dutch textile","-23.30","-23.75","-23.5250000000000000","metal: lead"
"NZD1.00600MTL012","MTL","metal: lead","777","1550","1850","Arms & Armour","Ammunition: handgun shot","-23.30","-23.75","-23.5250000000000000","metal: lead"
"NZD1.00600MTL030","MTL","metal: lead","777","1350","1450","Not classified",NULL,"-23.30","-23.75","-23.5250000000000000","metal: lead"
"NZD1.00606MTL001","MTL","metal: lead","777","1900","1937","Communication & Exchange","Exchange, sealing: seal","-18.12","-18.90","-18.5100000000000000","metal: lead"
"NZD1.00043MTL015","MTL","metal: lead alloy","777","1450","1500","Communication & Exchange","Exchange, profane: insignia, pin, keyring, emblem, seal stamp, souvenir","-4.65","-5.89","-5.2700000000000000","metal: lead"
"NZD1.00048MTL016","MTL","metal: lead alloy","777","1400","1500","Personal Artefacts & Clothing","Belt","-4.95","-6.25","-5.6000000000000000","metal: lead"
"NZD1.00054MTL004","MTL","metal: lead alloy","777","1550","1625","Games & Recreation","Toys: miniature food processing & food service","-4.95","-6.30","-5.6250000000000000","metal: lead"
"NZD1.00072MTL036","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.15","-6.80","-6.4750000000000000","metal: lead"
"NZD1.00078MTL047","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-5.90","-6.98","-6.4400000000000000","metal: lead"
"NZD1.00079MTL046","MTL","metal: lead alloy","777","1300","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-5.46","-7.50","-6.4800000000000000","metal: lead"
"NZD1.00081MTL007","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-5.46","-6.90","-6.1800000000000000","metal: lead"
"NZD1.00087MTL032","MTL","metal: lead alloy","777","1475","1525","Communication & Exchange","Exchange, religious: pilgrimage","-5.48","-7.19","-6.3350000000000000","metal: lead"
"NZD1.00087MTL033","MTL","metal: lead alloy","777","1450","1550","Games & Recreation","Toys: miniature food processing & food service","-5.48","-7.19","-6.3350000000000000","metal: lead"
"NZD1.00090MTL026","MTL","metal: lead alloy","777","1400","1500","Communication & Exchange","Exchange, profane: insignia, pin, keyring, emblem, seal stamp, souvenir","-5.90","-7.20","-6.5500000000000000","metal: lead"
"NZD1.00090MTL027","MTL","metal: lead alloy","777","1450","1500","Communication & Exchange","Exchange, religious: pilgrimage","-5.90","-7.20","-6.5500000000000000","metal: lead"
"NZD1.00092MTL048","MTL","metal: lead alloy","777","1400","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-5.90","-7.20","-6.5500000000000000","metal: lead"
"NZD1.00097MTL005","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.12","-7.92","-7.0200000000000000","metal: lead"
"NZD1.00097MTL017","MTL","metal: lead alloy","777","1500","1700","Games & Recreation","Toys: miniature food processing & food service","-6.12","-7.92","-7.0200000000000000","metal: lead"
"NZD1.00099MTL024","MTL","metal: lead alloy","777","1350","1500","Communication & Exchange","Exchange, religious: pilgrimage","-6.68","-8.25","-7.4650000000000000","metal: lead"
"NZD1.00150MTL009","MTL","metal: lead alloy","888","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.76","-7.26","-7.0100000000000000","metal: lead"
"NZD1.00321MTL040","MTL","metal: lead alloy","777","1400","1500","Personal Artefacts & Clothing","Belt clasps and mounts","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL066","MTL","metal: lead alloy","777","1475","1525","Communication & Exchange","Exchange, religious: accessories","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL150","MTL","metal: lead alloy","777","1450","1550","Games & Recreation",NULL,"-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL153","MTL","metal: lead alloy","777","1450","1550","Personal Artefacts & Clothing","Belt clasps and mounts","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL154","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL156","MTL","metal: lead alloy","777","1400","1600","Games & Recreation",NULL,"-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL161","MTL","metal: lead alloy","777","1550","1800","Food Processing & Consumption","Supplies, liquids general","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL163","MTL","metal: lead alloy","777","1400","1600","Not classified",NULL,"-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00321MTL165","MTL","metal: lead alloy","777","1400","1600","Not classified",NULL,"-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00323MTL008","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00380MTL041","MTL","metal: lead alloy","777","1350","1900","Communication & Exchange","Exchange, profane: unspecified token","-6.21","-8.36","-7.2850000000000000","metal: lead"
"NZD1.00381MTL015","MTL","metal: lead alloy","777","1500","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-6.90","-8.64","-7.7700000000000000","metal: lead"
"NZD1.00381MTL016","MTL","metal: lead alloy","777","1500","2000","Not classified",NULL,"-6.90","-8.64","-7.7700000000000000","metal: lead"
"NZD1.00381MTL017","MTL","metal: lead alloy","777","1300","1500","Games & Recreation","Toys for babies","-6.90","-8.64","-7.7700000000000000","metal: lead"
"NZD1.00384MTL006","MTL","metal: lead alloy","777","1450","1525","Communication & Exchange","Exchange, religious: pilgrimage","-6.90","-8.64","-7.7700000000000000","metal: lead"
"NZD1.00384MTL007","MTL","metal: lead alloy","777","1350","1450","Games & Recreation","Toys: miniature arms & armour","-6.90","-8.64","-7.7700000000000000","metal: lead"
